price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,house_age,renovated_bool,log_price,log_sqft_living,log_sqft_above,log_sqft_basement,log_sqft_lot,log_sqft_lot15,log_sqft_living15,living_lot_ratio,sale_month,grade_level,condition_level,house_age_c,house_age_c_sq
454000.0,3,2.5,1590,4094.0,2.0,0,0,3,7,1590,0,1940,3924,23,0,13.0259,7.3721,7.3721,0.0,8.3175,8.2751,7.571,0.388,8,Mid,Average,-20.32,412.9
555000.0,3,1.75,1270,9170.0,1.0,0,0,3,7,1270,0,1700,8500,46,0,13.2267,7.1476,7.1476,0.0,9.1238,9.0479,7.439,0.138,4,Mid,Average,2.68,7.18
214000.0,3,1.5,1240,5200.0,1.0,0,0,5,6,1240,0,1060,5200,45,0,12.2737,7.1237,7.1237,0.0,8.5566,8.5566,6.967,0.238,1,Low,Good,1.68,2.82
590000.0,3,2.5,2210,8622.0,2.0,0,0,3,8,2210,0,2340,7192,26,0,13.2879,7.7012,7.7012,0.0,9.0622,8.8809,7.7583,0.256,8,Mid,Average,-17.32,299.98
459900.0,3,1.75,2340,51836.0,1.5,0,0,3,8,1510,830,2060,77536,36,0,13.0388,7.7583,7.3205,6.7226,10.8559,11.2585,7.6309,0.045,8,Mid,Average,-7.32,53.58
205000.0,3,1.5,1420,5000.0,1.0,0,0,3,7,920,500,1400,7500,28,0,12.2308,7.2591,6.8255,6.2166,8.5174,8.9228,7.2449,0.284,5,Mid,Average,-15.32,234.7
390000.0,3,1.75,1430,9857.0,1.0,0,2,4,7,1140,290,1310,9880,35,0,12.8739,7.2661,7.0397,5.6733,9.196,9.1984,7.1785,0.145,5,Mid,Good,-8.32,69.22
970500.0,3,2.75,2470,10125.0,2.0,0,0,3,8,2470,0,2290,10125,54,1,13.7856,7.8124,7.8124,0.0,9.2229,9.2229,7.7367,0.244,6,Mid,Average,10.68,114.06
790000.0,3,2.5,2390,15084.0,2.0,0,0,3,8,2390,0,1850,17494,15,0,13.5798,7.7795,7.7795,0.0,9.6215,9.7697,7.5235,0.158,4,Mid,Average,-28.32,802.02
320000.0,2,1.0,1120,10576.0,1.0,0,0,4,7,1120,0,1300,10000,45,0,12.6761,7.022,7.022,0.0,9.2664,9.2104,7.1709,0.106,7,Mid,Good,1.68,2.82
552500.0,3,2.25,2700,4025.0,2.0,0,0,4,8,1760,940,1580,4025,107,0,13.2222,7.9014,7.4736,6.8469,8.3005,8.3005,7.3658,0.671,7,Mid,Good,63.68,4055.14
1050000.0,3,3.0,3490,4500.0,2.5,0,0,3,9,3170,320,2840,4050,90,0,13.8643,8.1579,8.0618,5.7714,8.4121,8.3067,7.9519,0.776,11,Mid,Average,46.68,2179.02
230000.0,3,1.0,1640,7187.0,1.0,0,0,3,7,1640,0,1340,8346,48,0,12.3458,7.4031,7.4031,0.0,8.8802,9.0297,7.2012,0.228,9,Mid,Average,4.68,21.9
680000.0,3,1.75,1620,5500.0,1.0,0,0,3,7,1110,510,2100,6500,64,0,13.4298,7.3908,7.013,6.2364,8.6127,8.7797,7.6502,0.295,7,Mid,Average,20.68,427.66
985000.0,3,1.75,1670,5400.0,2.0,0,0,5,8,1670,0,2100,5400,102,0,13.8004,7.4212,7.4212,0.0,8.5943,8.5943,7.6502,0.309,6,Mid,Good,58.68,3443.34
375000.0,3,2.5,1870,7409.5,2.0,0,0,3,8,1870,0,2020,8912,24,0,12.8347,7.5342,7.5342,0.0,8.9107,9.0953,7.6113,0.252,6,Mid,Average,-19.32,373.26
431000.0,2,1.5,1300,4000.0,1.5,0,0,4,6,1300,0,1480,4000,115,0,12.9739,7.1709,7.1709,0.0,8.2943,8.2943,7.3005,0.325,4,Low,Good,71.68,5138.02
463000.0,3,2.5,2190,17108.0,2.0,0,0,3,8,2190,0,2400,14040,23,0,13.0455,7.6921,7.6921,0.0,9.7474,9.5497,7.7836,0.128,9,Mid,Average,-20.32,412.9
350000.0,3,1.75,1320,10500.0,1.0,0,0,3,7,1320,0,1310,10500,48,0,12.7657,7.1861,7.1861,0.0,9.2592,9.2592,7.1785,0.126,10,Mid,Average,4.68,21.9
485000.0,3,1.0,1250,7200.0,1.0,0,0,3,7,1250,0,1430,7400,51,0,13.0919,7.1317,7.1317,0.0,8.882,8.9094,7.2661,0.174,4,Mid,Average,7.68,58.98
355000.0,4,1.75,2040,15000.0,1.0,0,0,4,7,1360,680,2310,15000,47,0,12.7799,7.6212,7.216,6.5236,9.6159,9.6159,7.7454,0.136,9,Mid,Good,3.68,13.54
603500.0,3,1.75,2140,7280.0,1.0,0,0,3,7,1070,1070,2280,8400,105,0,13.3105,7.669,6.9763,6.9763,8.893,9.0361,7.7324,0.294,3,Mid,Average,61.68,3804.42
860000.0,5,1.75,2510,6000.0,1.5,0,0,5,8,2010,500,2240,5000,94,0,13.6647,7.8284,7.6064,6.2166,8.6997,8.5174,7.7147,0.418,8,Mid,Good,50.68,2568.46
259875.0,5,2.5,2200,6250.0,2.0,0,0,3,7,2200,0,1850,6091,19,0,12.468,7.6967,7.6967,0.0,8.7405,8.7147,7.5235,0.352,3,Mid,Average,-24.32,591.46
685000.0,4,2.25,2170,8680.0,1.0,0,0,3,7,1220,950,2010,8680,55,0,13.4372,7.6829,7.1074,6.8575,9.0689,9.0689,7.6064,0.25,7,Mid,Average,11.68,136.42
382500.0,4,2.5,2980,8786.0,2.0,0,0,3,8,2980,0,2980,6718,11,0,12.8545,8.0,8.0,0.0,9.081,8.8127,8.0,0.339,9,Mid,Average,-32.32,1044.58
490000.0,3,1.0,1180,2250.0,1.5,0,0,3,7,1180,0,1320,5100,113,0,13.1022,7.0741,7.0741,0.0,7.7191,8.5372,7.1861,0.524,3,Mid,Average,69.68,4855.3
229000.0,3,1.5,1540,6000.0,1.0,0,0,4,6,1540,0,1490,8213,62,0,12.3415,7.3402,7.3402,0.0,8.6997,9.0136,7.3072,0.257,1,Low,Good,18.68,348.94
430000.0,3,2.0,1540,6000.0,1.0,0,0,4,6,1540,0,1490,8213,62,0,12.9715,7.3402,7.3402,0.0,8.6997,9.0136,7.3072,0.257,5,Low,Good,18.68,348.94
580000.0,5,2.5,3110,15783.0,1.0,0,0,3,8,1720,1390,2550,12220,40,0,13.2708,8.0427,7.4507,7.2378,9.6668,9.4109,7.8442,0.197,8,Mid,Average,-3.32,11.02
510000.0,3,1.75,1370,6700.0,1.0,0,0,3,8,1370,0,1180,6694,74,1,13.1422,7.2233,7.2233,0.0,8.81,8.8091,7.0741,0.204,11,Mid,Average,30.68,941.26
489990.0,5,2.25,2440,20828.0,1.5,0,0,4,8,2440,0,2670,14472,39,0,13.1021,7.8002,7.8002,0.0,9.9441,9.58,7.8902,0.117,5,Mid,Good,-4.32,18.66
440000.0,3,2.25,1760,1800.0,2.0,0,0,3,7,1330,430,1150,4575,31,0,12.9945,7.4736,7.1937,6.0661,7.4961,8.4286,7.0484,0.978,9,Mid,Average,-12.32,151.78
479950.0,4,2.5,2810,4984.0,1.0,0,0,3,9,1750,1060,2810,5711,9,0,13.0814,7.9413,7.4679,6.967,8.5142,8.6503,7.9413,0.564,4,Mid,Average,-34.32,1177.86
806000.0,4,2.5,2500,206474.0,1.0,0,0,3,10,2500,0,3680,208652,17,0,13.5998,7.8244,7.8244,0.0,12.2379,12.2484,8.2109,0.012,6,High,Average,-26.32,692.74
875000.0,4,2.5,3220,22588.0,2.0,0,0,3,10,3220,0,3220,22922,18,0,13.682,8.0774,8.0774,0.0,10.0252,10.0399,8.0774,0.143,6,High,Average,-25.32,641.1
710800.0,3,2.5,2880,36820.0,2.0,0,0,3,10,2880,0,3190,36820,22,0,13.4741,7.9659,7.9659,0.0,10.5138,10.5138,8.0681,0.078,9,High,Average,-21.32,454.54
565000.0,3,2.5,2700,6037.0,2.0,0,0,3,8,2700,0,2740,6054,11,0,13.2446,7.9014,7.9014,0.0,8.7058,8.7086,7.9161,0.447,2,Mid,Average,-32.32,1044.58
359999.0,5,3.0,2680,9624.0,2.0,0,0,3,7,1870,810,1860,9921,20,0,12.7939,7.8939,7.5342,6.6983,9.1721,9.2025,7.5289,0.278,2,Mid,Average,-23.32,543.82
625000.0,3,1.75,1780,4500.0,1.0,0,0,4,7,920,860,1360,4000,93,0,13.3455,7.4849,6.8255,6.7581,8.4121,8.2943,7.216,0.396,1,Mid,Good,49.68,2468.1
349950.0,3,2.5,2240,7565.0,2.0,0,0,3,8,2240,0,2190,8254,15,0,12.7655,7.7147,7.7147,0.0,8.9314,9.0186,7.6921,0.296,9,Mid,Average,-28.32,802.02
415000.0,4,2.0,1610,9600.0,1.0,0,0,5,7,1610,0,1450,9600,47,0,12.936,7.3846,7.3846,0.0,9.1696,9.1696,7.28,0.168,6,Mid,Good,3.68,13.54
435000.0,2,2.0,1440,1170.0,2.0,0,0,3,9,960,480,1440,1350,10,0,12.9831,7.2731,6.868,6.1759,7.0656,7.2086,7.2731,1.231,11,Mid,Average,-33.32,1110.22
225000.0,3,1.75,1550,9060.0,2.0,0,0,3,7,1550,0,1080,7620,66,1,12.3239,7.3467,7.3467,0.0,9.1117,8.9387,6.9856,0.171,11,Mid,Average,22.68,514.38
770000.0,3,1.75,1720,5000.0,1.0,0,0,3,9,1720,0,2120,4188,60,1,13.5541,7.4507,7.4507,0.0,8.5174,8.3402,7.6596,0.344,5,Mid,Average,16.68,278.22
340000.0,3,1.75,1740,10800.0,1.0,0,0,3,7,1740,0,1810,7735,56,0,12.7367,7.4622,7.4622,0.0,9.2874,8.9536,7.5016,0.161,1,Mid,Average,12.68,160.78
965000.0,5,2.75,3280,12673.0,1.0,0,0,4,9,2050,1230,3060,12847,34,0,13.7799,8.0959,7.6261,7.1156,9.4473,9.4609,8.0265,0.259,3,Mid,Good,-9.32,86.86
667000.0,3,2.75,2216,31215.0,1.0,0,0,3,9,2216,0,2216,30048,47,1,13.4105,7.7039,7.7039,0.0,10.3487,10.3106,7.7039,0.071,1,Mid,Average,3.68,13.54
250000.0,1,1.0,1100,4373.0,1.0,0,0,2,6,820,280,1100,7500,67,0,12.4292,7.004,6.7105,5.6384,8.3834,8.9228,7.004,0.252,5,Low,Poor,23.68,560.74
397990.0,3,1.0,1180,11862.0,1.0,0,0,4,7,1180,0,1540,8100,66,0,12.8942,7.0741,7.0741,0.0,9.3812,8.9997,7.3402,0.099,6,Mid,Good,22.68,514.38
535000.0,3,1.75,2020,10031.0,1.0,0,0,5,7,1370,650,1500,8456,62,0,13.19,7.6113,7.2233,6.4785,9.2135,9.0427,7.3139,0.201,9,Mid,Good,18.68,348.94
265950.0,3,1.5,1150,8450.0,1.0,0,0,4,6,1150,0,1160,6800,63,0,12.4911,7.0484,7.0484,0.0,9.042,8.8248,7.057,0.136,6,Low,Good,19.68,387.3
258000.0,3,2.25,2090,7461.0,1.0,0,0,3,6,1200,890,1420,7462,28,0,12.4607,7.6454,7.0909,6.7923,8.9176,8.9177,7.2591,0.28,10,Low,Average,-15.32,234.7
505500.0,3,2.5,1300,1187.0,3.0,0,0,3,8,1300,0,1320,1194,9,0,13.1333,7.1709,7.1709,0.0,7.08,7.0859,7.1861,1.095,12,Mid,Average,-34.32,1177.86
455000.0,5,2.5,2240,7770.0,1.0,0,0,3,7,1340,900,1820,7770,36,0,13.0281,7.7147,7.2012,6.8035,8.9582,8.9582,7.5071,0.288,5,Mid,Average,-7.32,53.58
1348000.0,5,3.25,3540,5971.0,1.0,0,2,3,10,2000,1540,2820,6029,9,0,14.1141,8.1722,7.6014,7.3402,8.6948,8.7045,7.9448,0.593,10,High,Average,-34.32,1177.86
600000.0,5,2.25,2840,31720.0,1.0,0,0,3,8,1780,1060,2290,29577,57,0,13.3047,7.9519,7.4849,6.967,10.3647,10.2948,7.7367,0.09,1,Mid,Average,13.68,187.14
329800.0,3,2.5,2080,8670.0,2.0,0,0,3,8,2080,0,2580,7227,19,0,12.7062,7.6406,7.6406,0.0,9.0677,8.8857,7.8559,0.24,2,Mid,Average,-24.32,591.46
222000.0,2,1.0,1550,38449.0,1.0,0,0,3,6,1550,0,1188,25875,68,0,12.3104,7.3467,7.3467,0.0,10.5571,10.1611,7.0809,0.04,4,Low,Average,24.68,609.1
450000.0,4,2.5,1900,9240.0,1.0,0,0,3,7,1900,0,2040,8052,53,0,13.017,7.5501,7.5501,0.0,9.1314,8.9938,7.6212,0.206,4,Mid,Average,9.68,93.7
952000.0,3,3.5,2760,4500.0,2.0,0,0,3,9,2120,640,1950,6000,10,0,13.7663,7.9233,7.6596,6.463,8.4121,8.6997,7.5761,0.613,12,Mid,Average,-33.32,1110.22
625000.0,4,1.5,1410,4480.0,1.5,0,0,3,8,1410,0,1240,3400,87,0,13.3455,7.2521,7.2521,0.0,8.4076,8.1318,7.1237,0.315,7,Mid,Average,43.68,1907.94
226800.0,2,1.0,1240,11393.0,1.0,0,0,4,7,1240,0,1660,11393,55,0,12.3318,7.1237,7.1237,0.0,9.3408,9.3408,7.4152,0.109,3,Mid,Good,11.68,136.42
1205000.0,5,4.25,4420,13497.0,2.0,0,0,3,11,3510,910,4220,12015,14,0,14.002,8.3941,8.1637,6.8145,9.5103,9.394,8.3478,0.327,12,High,Average,-29.32,859.66
350000.0,4,2.75,3390,16153.0,1.0,0,0,4,7,1970,1420,2530,8495,53,0,12.7657,8.1289,7.5863,7.2591,9.6899,9.0474,7.8364,0.21,10,Mid,Good,9.68,93.7
395000.0,3,1.75,1400,8640.0,1.0,0,0,3,7,1400,0,1630,8640,53,0,12.8866,7.2449,7.2449,0.0,9.0643,9.0643,7.3969,0.162,3,Mid,Average,9.68,93.7
285000.0,5,3.0,2110,5260.0,2.0,0,0,3,7,1670,440,2110,5260,12,0,12.5602,7.6549,7.4212,6.089,8.5681,8.5681,7.6549,0.401,9,Mid,Average,-31.32,980.94
553000.0,3,1.0,1310,18135.0,1.0,0,0,3,7,1310,0,2150,18135,67,0,13.2231,7.1785,7.1785,0.0,9.8057,9.8057,7.6737,0.072,1,Mid,Average,23.68,560.74
254000.0,3,1.0,1270,16800.0,1.0,0,0,4,7,1270,0,1700,10200,58,0,12.4451,7.1476,7.1476,0.0,9.7292,9.2302,7.439,0.076,5,Mid,Good,14.68,215.5
348140.0,2,1.5,2060,10880.0,1.0,0,0,3,6,1190,870,1430,8781,90,0,12.7604,7.6309,7.0825,6.7696,9.2948,9.0805,7.2661,0.189,8,Low,Average,46.68,2179.02
354950.0,4,2.75,2530,7350.0,1.0,0,0,5,8,1280,1250,2280,7350,37,0,12.7797,7.8364,7.1554,7.1317,8.9026,8.9026,7.7324,0.344,6,Mid,Good,-6.32,39.94
706000.0,3,2.75,1900,4480.0,1.0,0,0,5,7,1410,490,1350,6400,72,0,13.4674,7.5501,7.2521,6.1964,8.4076,8.7642,7.2086,0.424,6,Mid,Good,28.68,822.54
499000.0,4,2.5,2910,6479.0,2.0,0,0,3,7,2910,0,2320,5178,8,0,13.1204,7.9763,7.9763,0.0,8.7765,8.5524,7.7498,0.449,5,Mid,Average,-35.32,1247.5
427500.0,3,1.5,1900,43186.0,1.5,0,0,4,7,1300,600,2080,108028,43,0,12.9657,7.5501,7.1709,6.3986,10.6733,11.5902,7.6406,0.044,12,Mid,Good,-0.32,0.1
439000.0,5,3.5,2880,10000.0,2.0,0,3,3,8,1980,900,2120,9535,24,0,12.9923,7.9659,7.5914,6.8035,9.2104,9.1628,7.6596,0.288,2,Mid,Average,-19.32,373.26
545000.0,4,2.5,2820,25995.0,2.0,0,0,3,9,2820,0,3330,27653,16,0,13.2085,7.9448,7.9448,0.0,10.1657,10.2275,8.111,0.108,11,Mid,Average,-27.32,746.38
842000.0,3,1.0,1620,4774.0,1.5,0,0,3,7,1620,0,1880,4560,94,0,13.6435,7.3908,7.3908,0.0,8.4711,8.4253,7.5396,0.339,10,Mid,Average,50.68,2568.46
685000.0,4,2.5,3320,38043.0,2.0,0,0,3,9,3320,0,3170,42621,17,0,13.4372,8.108,8.108,0.0,10.5465,10.6601,8.0618,0.087,12,Mid,Average,-26.32,692.74
665000.0,4,3.5,3770,47480.0,2.0,0,0,3,9,3770,0,3380,42689,11,0,13.4075,8.2351,8.2351,0.0,10.7681,10.6617,8.1259,0.079,9,Mid,Average,-32.32,1044.58
255000.0,2,1.0,1200,9000.0,1.0,0,2,5,6,1200,0,1660,9000,97,0,12.449,7.0909,7.0909,0.0,9.1051,9.1051,7.4152,0.133,6,Low,Good,53.68,2881.54
565000.0,5,2.25,2130,4360.0,1.0,0,2,3,8,1240,890,1830,5000,55,0,13.2446,7.6643,7.1237,6.7923,8.3805,8.5174,7.5126,0.489,12,Mid,Average,11.68,136.42
274000.0,5,1.75,1950,9292.0,1.0,0,0,3,7,1050,900,1660,8030,53,0,12.5209,7.5761,6.9575,6.8035,9.137,8.9911,7.4152,0.21,2,Mid,Average,9.68,93.7
260000.0,3,2.0,1920,8472.5,1.0,0,0,4,7,1510,410,1920,7826,45,0,12.4684,7.5606,7.3205,6.0186,9.0447,8.9653,7.5606,0.227,5,Mid,Good,1.68,2.82
581000.0,4,2.0,2510,13695.0,1.0,0,0,4,7,1280,1230,1220,12500,53,1,13.2725,7.8284,7.1554,7.1156,9.5249,9.4336,7.1074,0.183,5,Mid,Good,9.68,93.7
625000.0,3,1.5,1990,5978.0,1.5,1,4,4,7,1990,0,2100,6221,88,0,13.3455,7.5964,7.5964,0.0,8.696,8.7358,7.6502,0.333,7,Mid,Good,44.68,1996.3
220000.0,3,1.0,1230,9720.0,1.0,0,0,5,7,1230,0,1230,9720,45,0,12.3014,7.1156,7.1156,0.0,9.182,9.182,7.1156,0.127,12,Mid,Good,1.68,2.82
765000.0,3,2.25,3190,324086.0,2.0,0,2,3,9,3190,0,3190,217800,32,0,13.5476,8.0681,8.0681,0.0,12.6888,12.2913,8.0681,0.01,10,Mid,Average,-11.32,128.14
1325000.0,6,4.25,5720,10213.0,2.0,0,0,3,10,4170,1550,4300,10224,10,0,14.0969,8.6519,8.3359,7.3467,9.2315,9.2326,8.3666,0.56,7,High,Average,-33.32,1110.22
700000.0,4,2.5,2280,3000.0,1.5,0,0,3,7,1210,1070,1610,3000,104,0,13.4588,7.7324,7.0992,6.9763,8.0067,8.0067,7.3846,0.76,3,Mid,Average,60.68,3682.06
351000.0,4,1.0,1550,7260.0,1.0,0,0,4,6,1550,0,1210,7260,55,0,12.7685,7.3467,7.3467,0.0,8.8903,8.8903,7.0992,0.213,9,Low,Good,11.68,136.42
413565.0,3,2.5,1690,1613.0,2.0,0,0,3,8,1150,540,1690,1619,0,0,12.9326,7.4331,7.0484,6.2934,7.3865,7.3902,7.4331,1.048,8,Mid,Average,-43.32,1876.62
363000.0,3,1.75,1651,1779.0,2.0,0,0,3,8,1341,310,1650,2908,6,0,12.8022,7.4097,7.2019,5.7398,7.4844,7.9756,7.4091,0.928,6,Mid,Average,-37.32,1392.78
679000.0,4,1.75,2260,41236.0,1.0,0,0,4,8,1690,570,3080,30240,53,0,13.4284,7.7236,7.4331,6.3474,10.6271,10.317,8.033,0.055,4,Mid,Good,9.68,93.7
473000.0,2,1.5,1510,4555.0,1.0,0,0,3,8,1510,0,1640,4500,9,0,13.0669,7.3205,7.3205,0.0,8.4242,8.4121,7.4031,0.332,9,Mid,Average,-34.32,1177.86
585888.0,3,2.0,1490,7431.0,1.0,0,0,4,7,1490,0,1700,7725,49,0,13.2809,7.3072,7.3072,0.0,8.9136,8.9523,7.439,0.201,4,Mid,Good,5.68,32.26
405000.0,4,2.5,2220,4652.0,2.0,0,0,3,7,2220,0,1840,4500,13,0,12.9116,7.7057,7.7057,0.0,8.4453,8.4121,7.5181,0.477,6,Mid,Average,-30.32,919.3
650000.0,3,1.75,2800,19386.0,1.0,1,4,3,8,1400,1400,3270,31450,50,0,13.3847,7.9377,7.2449,7.2449,9.8724,10.3562,8.0929,0.144,1,Mid,Average,6.68,44.62
415000.0,4,2.5,2210,213008.0,1.0,0,0,4,7,1210,1000,2270,52707,40,0,12.936,7.7012,7.0992,6.9088,12.2691,10.8725,7.728,0.01,2,Mid,Good,-3.32,11.02
575000.0,3,2.0,2150,4500.0,1.0,0,0,3,8,1080,1070,2130,4000,63,0,13.2621,7.6737,6.9856,6.9763,8.4121,8.2943,7.6643,0.478,12,Mid,Average,19.68,387.3
220000.0,3,2.25,1400,7205.0,1.0,0,0,3,7,1140,260,1970,7252,29,0,12.3014,7.2449,7.0397,5.5645,8.8827,8.8892,7.5863,0.194,7,Mid,Average,-14.32,205.06
610000.0,4,3.0,2450,10117.0,1.0,0,0,5,8,1580,870,2530,10125,47,0,13.3212,7.8043,7.3658,6.7696,9.2221,9.2229,7.8364,0.242,5,Mid,Good,3.68,13.54
499950.0,3,1.0,980,6380.0,1.0,0,0,3,7,760,220,1390,6380,73,0,13.1223,6.8886,6.6346,5.3982,8.7611,8.7611,7.2378,0.154,5,Mid,Average,29.68,880.9
883000.0,4,2.5,2800,6874.0,2.0,0,0,3,9,2170,630,1430,6240,25,0,13.6911,7.9377,7.6829,6.4473,8.8356,8.7389,7.2661,0.407,3,Mid,Average,-18.32,335.62
436000.0,2,1.0,1240,8100.0,1.5,0,2,3,7,1240,0,2790,8100,89,0,12.9854,7.1237,7.1237,0.0,8.9997,8.9997,7.9342,0.153,10,Mid,Average,45.68,2086.66
320000.0,3,2.5,1610,1356.0,2.0,0,0,3,8,1240,370,1270,1314,7,0,12.6761,7.3846,7.1237,5.9162,7.213,7.1816,7.1476,1.187,12,Mid,Average,-36.32,1319.14
425000.0,3,1.75,1510,44000.0,1.0,0,0,3,7,1240,270,2290,36242,25,0,12.9598,7.3205,7.1237,5.6021,10.692,10.498,7.7367,0.034,5,Mid,Average,-18.32,335.62
204700.0,4,2.0,1670,9987.0,1.0,0,0,3,7,1670,0,1640,7280,47,0,12.2293,7.4212,7.4212,0.0,9.2091,8.893,7.4031,0.167,5,Mid,Average,3.68,13.54
384000.0,6,3.0,2320,4502.0,1.0,0,0,4,7,1200,1120,1160,5628,27,0,12.8584,7.7498,7.0909,7.022,8.4125,8.6357,7.057,0.515,7,Mid,Good,-16.32,266.34
314000.0,3,2.0,1900,8200.0,2.0,0,0,4,7,1900,0,1620,8200,31,0,12.6572,7.5501,7.5501,0.0,9.012,9.012,7.3908,0.232,1,Mid,Good,-12.32,151.78
535000.0,3,2.5,2390,6263.0,2.0,0,0,3,9,2390,0,2390,11761,12,0,13.19,7.7795,7.7795,0.0,8.7426,9.3726,7.7795,0.382,4,Mid,Average,-31.32,980.94
568000.0,4,1.75,2110,265716.0,1.0,0,0,4,8,2110,0,2110,110597,35,0,13.2499,7.6549,7.6549,0.0,12.4902,11.6137,7.6549,0.008,6,Mid,Good,-8.32,69.22
426000.0,4,1.5,1470,5850.0,1.0,0,0,4,7,810,660,1290,7300,42,0,12.9622,7.2937,6.6983,6.4938,8.6744,8.8958,7.1632,0.251,5,Mid,Good,-1.32,1.74
675000.0,4,2.75,2670,6780.0,2.0,0,3,5,8,1630,1040,2400,5989,106,0,13.4225,7.8902,7.3969,6.9479,8.8219,8.6978,7.7836,0.394,12,Mid,Good,62.68,3928.78
380000.0,4,2.5,2540,6365.0,2.0,0,0,3,8,1870,670,2290,5942,14,0,12.8479,7.8403,7.5342,6.5088,8.7587,8.69,7.7367,0.399,6,Mid,Average,-29.32,859.66
685000.0,3,2.5,3450,8000.0,3.0,0,0,4,8,2970,480,1880,6135,87,1,13.4372,8.1464,7.9967,6.1759,8.9873,8.7219,7.5396,0.431,7,Mid,Good,43.68,1907.94
429000.0,3,2.0,1700,52826.0,1.0,0,0,3,7,1700,0,2480,114728,23,0,12.9692,7.439,7.439,0.0,10.8748,11.6503,7.8164,0.032,8,Mid,Average,-20.32,412.9
799000.0,4,1.5,1810,6583.0,1.0,0,0,3,7,1500,310,860,8670,47,0,13.5911,7.5016,7.3139,5.7398,8.7924,9.0677,6.7581,0.275,4,Mid,Average,3.68,13.54
318500.0,5,1.75,1550,6986.0,1.0,0,0,3,7,1030,520,1550,6986,36,0,12.6714,7.3467,6.9383,6.2558,8.8518,8.8518,7.3467,0.222,9,Mid,Average,-7.32,53.58
925000.0,3,3.25,4110,20900.0,2.0,0,0,3,9,2630,1480,2640,14700,13,0,13.7376,8.3214,7.8751,7.3005,9.9476,9.5957,7.8789,0.197,4,Mid,Average,-30.32,919.3
420000.0,3,1.5,2080,5000.0,1.0,0,0,3,7,1300,780,1860,5000,52,0,12.948,7.6406,7.1709,6.6606,8.5174,8.5174,7.5289,0.416,2,Mid,Average,8.68,75.34
570000.0,2,1.0,1100,4000.0,1.0,0,0,3,7,1100,0,1590,4000,108,0,13.2534,7.004,7.004,0.0,8.2943,8.2943,7.3721,0.275,12,Mid,Average,64.68,4183.5
1052500.0,4,2.75,3950,11843.0,2.0,0,0,5,8,3950,0,2350,12507,54,0,13.8667,8.2817,8.2817,0.0,9.3796,9.4341,7.7626,0.334,8,Mid,Good,10.68,114.06
333000.0,3,1.0,1250,8450.0,1.0,0,0,4,7,1250,0,1350,9300,60,0,12.7159,7.1317,7.1317,0.0,9.042,9.1379,7.2086,0.148,9,Mid,Good,16.68,278.22
1360000.0,2,1.75,2620,14138.0,2.0,1,4,3,8,2120,500,1830,8279,84,1,14.123,7.8713,7.6596,6.2166,9.5567,9.0216,7.5126,0.185,2,Mid,Average,40.68,1654.86
660000.0,3,2.5,2290,2798.0,3.0,0,0,4,9,2290,0,2260,5000,61,1,13.4,7.7367,7.7367,0.0,7.937,8.5174,7.7236,0.818,6,Mid,Good,17.68,312.58
350000.0,6,4.5,3500,8504.0,2.0,0,0,3,7,3500,0,1550,8460,34,0,12.7657,8.1608,8.1608,0.0,9.0484,9.0432,7.3467,0.412,9,Mid,Average,-9.32,86.86
682500.0,6,4.5,3500,8504.0,2.0,0,0,3,7,3500,0,1550,8460,35,0,13.4335,8.1608,8.1608,0.0,9.0484,9.0432,7.3467,0.412,1,Mid,Average,-8.32,69.22
399990.0,5,2.75,1690,4000.0,1.0,0,0,5,7,970,720,1240,4000,71,0,12.8992,7.4331,6.8783,6.5806,8.2943,8.2943,7.1237,0.422,12,Mid,Good,27.68,766.18
860000.0,5,3.25,4500,9648.0,2.0,0,4,4,8,3000,1500,2780,21132,46,0,13.6647,8.4121,8.0067,7.3139,9.1746,9.9586,7.9306,0.466,6,Mid,Good,2.68,7.18
216180.0,2,1.0,1120,7797.0,1.0,0,0,3,6,1120,0,2180,7200,66,0,12.2839,7.022,7.022,0.0,8.9616,8.882,7.6875,0.144,10,Low,Average,22.68,514.38
300000.0,4,2.25,1740,9613.0,2.0,0,0,5,8,1740,0,1680,9769,25,0,12.6115,7.4622,7.4622,0.0,9.171,9.1871,7.4271,0.181,9,Mid,Good,-18.32,335.62
145000.0,3,1.0,1010,11880.0,1.0,0,0,3,7,1010,0,1150,9435,54,0,11.8845,6.9187,6.9187,0.0,9.3827,9.1523,7.0484,0.085,10,Mid,Average,10.68,114.06
255000.0,3,1.0,1010,11880.0,1.0,0,0,3,7,1010,0,1150,9435,55,0,12.449,6.9187,6.9187,0.0,9.3827,9.1523,7.0484,0.085,3,Mid,Average,11.68,136.42
250000.0,3,1.75,1200,24805.0,1.0,0,0,3,6,1200,0,2150,4339,30,0,12.4292,7.0909,7.0909,0.0,10.1188,8.3756,7.6737,0.048,7,Low,Average,-13.32,177.42
245000.0,3,1.0,1020,8625.0,1.0,0,0,3,7,1020,0,1290,9440,36,0,12.409,6.9285,6.9285,0.0,9.0625,9.1528,7.1632,0.118,10,Mid,Average,-7.32,53.58
445000.0,3,1.75,1850,7056.0,2.5,0,0,4,8,1850,0,1970,7056,35,0,13.0058,7.5235,7.5235,0.0,8.8618,8.8618,7.5863,0.262,10,Mid,Good,-8.32,69.22
